Ww,Cluster,Product,Period,Scenario,Demand
56,57,4,3,18,12174
56,57,4,3,19,7715
56,57,4,3,20,8627
56,57,4,4,1,17381
56,57,4,4,2,11078
56,57,4,4,3,10668
56,57,4,4,4,15052
56,57,4,4,5,14486
56,57,4,4,6,16869
56,57,4,4,7,8287
56,57,4,4,8,8714
56,57,4,4,9,11038
56,57,4,4,10,10383
56,57,4,4,11,10585
56,57,4,4,12,11271
56,57,4,4,13,16744
56,57,4,4,14,16035
56,57,4,4,15,12095
56,57,4,4,16,14057
56,57,4,4,17,18206
56,57,4,4,18,14369
56,57,4,4,19,8427
56,57,4,4,20,8478
56,57,4,5,1,24583
56,57,4,5,2,15818
56,57,4,5,3,15457
56,57,4,5,4,25130
56,57,4,5,5,19047
56,57,4,5,6,24486
56,57,4,5,7,8889
56,57,4,5,8,11280
56,57,4,5,9,12912
56,57,4,5,10,14328
56,57,4,5,11,13646
56,57,4,5,12,15130
56,57,4,5,13,26466
56,57,4,5,14,23331
56,57,4,5,15,14867
56,57,4,5,16,22590
56,57,4,5,17,23044
56,57,4,5,18,18261
56,57,4,5,19,10988
56,57,4,5,20,11857
56,57,4,6,1,26856
56,57,4,6,2,17801
56,57,4,6,3,15159
56,57,4,6,4,24236
56,57,4,6,5,21952
56,57,4,6,6,25167
56,57,4,6,7,7354
56,57,4,6,8,10823
56,57,4,6,9,14442
56,57,4,6,10,15407
56,57,4,6,11,12703
56,57,4,6,12,15331
56,57,4,6,13,30188
56,57,4,6,14,28941
56,57,4,6,15,13609
56,57,4,6,16,21498
56,57,4,6,17,28473
56,57,4,6,18,21193
56,57,4,6,19,11162
56,57,4,6,20,13650
56,57,4,7,1,31059
56,57,4,7,2,22419
56,57,4,7,3,18687
56,57,4,7,4,28562
56,57,4,7,5,28201
56,57,4,7,6,31178
56,57,4,7,7,7618
56,57,4,7,8,11564
56,57,4,7,9,17404
56,57,4,7,10,16043
56,57,4,7,11,13025
56,57,4,7,12,17697
56,57,4,7,13,36424
56,57,4,7,14,34532
56,57,4,7,15,16413
56,57,4,7,16,30461
56,57,4,7,17,38346
56,57,4,7,18,27312
56,57,4,7,19,9856
56,57,4,7,20,12730
56,57,4,8,1,44088
56,57,4,8,2,26181
56,57,4,8,3,20399
56,57,4,8,4,38056
56,57,4,8,5,29891
56,57,4,8,6,41591
56,57,4,8,7,6824
56,57,4,8,8,11521
56,57,4,8,9,18366
56,57,4,8,10,16624
56,57,4,8,11,14650
56,57,4,8,12,18606
56,57,4,8,13,52043
56,57,4,8,14,39651
56,57,4,8,15,20433
56,57,4,8,16,31567
56,57,4,8,17,45591
56,57,4,8,18,29387
56,57,4,8,19,9523
56,57,4,8,20,12022
56,57,4,9,1,51780
56,57,4,9,2,30515
56,57,4,9,3,23061
56,57,4,9,4,40214
56,57,4,9,5,37154
56,57,4,9,6,48066
56,57,4,9,7,4064
56,57,4,9,8,9397
56,57,4,9,9,15428
56,57,4,9,10,21251
56,57,4,9,11,13558
56,57,4,9,12,18040
56,57,4,9,13,56367
56,57,4,9,14,50567
56,57,4,9,15,16440
56,57,4,9,16,38634
56,57,4,9,17,51571
56,57,4,9,18,35880
56,57,4,9,19,7831
56,57,4,9,20,11885
56,57,4,10,1,62258
56,57,4,10,2,29805
56,57,4,10,3,26898
56,57,4,10,4,49168
56,57,4,10,5,39171
56,57,4,10,6,51069
56,57,4,10,7,1168
56,57,4,10,8,8651
56,57,4,10,9,17876
56,57,4,10,10,19852
56,57,4,10,11,14810
56,57,4,10,12,17976
56,57,4,10,13,65704
56,57,4,10,14,57443
56,57,4,10,15,17130
56,57,4,10,16,39847
56,57,4,10,17,59247
56,57,4,10,18,44135
56,57,4,10,19,6176
56,57,4,10,20,10993
57,58,1,1,1,4679
57,58,1,1,2,4688
57,58,1,1,3,3927
57,58,1,1,4,4201
57,58,1,1,5,4721
57,58,1,1,6,5107
57,58,1,1,7,4272
57,58,1,1,8,4544
57,58,1,1,9,4142
57,58,1,1,10,4520
57,58,1,1,11,4821
57,58,1,1,12,4062
57,58,1,1,13,4926
57,58,1,1,14,4276
57,58,1,1,15,4153
57,58,1,1,16,5422
57,58,1,1,17,4829
57,58,1,1,18,4369
57,58,1,1,19,4063
57,58,1,1,20,4065
57,58,1,2,1,11597
57,58,1,2,2,9492
57,58,1,2,3,7900
57,58,1,2,4,9391
57,58,1,2,5,9059
57,58,1,2,6,9315
57,58,1,2,7,7817
57,58,1,2,8,7769
57,58,1,2,9,8105
57,58,1,2,10,8225
57,58,1,2,11,8204
57,58,1,2,12,8656
57,58,1,2,13,11431
57,58,1,2,14,11914
57,58,1,2,15,9166
57,58,1,2,16,9456
57,58,1,2,17,11773
57,58,1,2,18,11248
57,58,1,2,19,7260
57,58,1,2,20,8345
57,58,1,3,1,15572
57,58,1,3,2,12841
57,58,1,3,3,11503
57,58,1,3,4,15177
57,58,1,3,5,13688
57,58,1,3,6,16176
57,58,1,3,7,8659
57,58,1,3,8,10257
57,58,1,3,9,9777
57,58,1,3,10,11366
57,58,1,3,11,11078
57,58,1,3,12,11384
57,58,1,3,13,16718
57,58,1,3,14,15039
57,58,1,3,15,10667
57,58,1,3,16,12838
57,58,1,3,17,16409
57,58,1,3,18,13654
57,58,1,3,19,9695
57,58,1,3,20,10450
57,58,1,4,1,23290
57,58,1,4,2,16665
57,58,1,4,3,17699
57,58,1,4,4,18770
57,58,1,4,5,20364
57,58,1,4,6,25529
57,58,1,4,7,11468
57,58,1,4,8,12592
57,58,1,4,9,14668
57,58,1,4,10,15027
57,58,1,4,11,13685
57,58,1,4,12,17236
57,58,1,4,13,25304
57,58,1,4,14,24521
57,58,1,4,15,15620
57,58,1,4,16,20040
57,58,1,4,17,22638
57,58,1,4,18,18637
57,58,1,4,19,13792
57,58,1,4,20,14157
57,58,1,5,1,30642
57,58,1,5,2,20738
57,58,1,5,3,16468
57,58,1,5,4,25703
57,58,1,5,5,25617
57,58,1,5,6,30081
57,58,1,5,7,11794
57,58,1,5,8,13702
57,58,1,5,9,17520
57,58,1,5,10,18069
57,58,1,5,11,14743
57,58,1,5,12,17889
57,58,1,5,13,30419
57,58,1,5,14,29307
57,58,1,5,15,17864
57,58,1,5,16,25702
57,58,1,5,17,28277
57,58,1,5,18,23334
57,58,1,5,19,14786
57,58,1,5,20,14649
57,58,1,6,1,33733
57,58,1,6,2,26251
57,58,1,6,3,23942
57,58,1,6,4,37284
57,58,1,6,5,33286
57,58,1,6,6,40346
57,58,1,6,7,9753
57,58,1,6,8,16280
57,58,1,6,9,17631
57,58,1,6,10,22838
57,58,1,6,11,16393
57,58,1,6,12,20378
57,58,1,6,13,41081
57,58,1,6,14,36369
57,58,1,6,15,20264
57,58,1,6,16,29109
57,58,1,6,17,37371
57,58,1,6,18,27300
57,58,1,6,19,14376
57,58,1,6,20,16467
57,58,1,7,1,53300
57,58,1,7,2,29280
57,58,1,7,3,28445
57,58,1,7,4,39253
57,58,1,7,5,40846
57,58,1,7,6,49904
57,58,1,7,7,9840
57,58,1,7,8,15188
57,58,1,7,9,19160
57,58,1,7,10,22769
57,58,1,7,11,21539
57,58,1,7,12,20881
57,58,1,7,13,54877
57,58,1,7,14,43161
57,58,1,7,15,23318
57,58,1,7,16,43781
57,58,1,7,17,48572
57,58,1,7,18,35288
57,58,1,7,19,13029
57,58,1,7,20,17849
57,58,1,8,1,63531
57,58,1,8,2,37892
57,58,1,8,3,27578
57,58,1,8,4,51900
57,58,1,8,5,40520
57,58,1,8,6,49878
57,58,1,8,7,7618
57,58,1,8,8,14768
57,58,1,8,9,19959
57,58,1,8,10,21981
57,58,1,8,11,22366
57,58,1,8,12,24008
57,58,1,8,13,64337
57,58,1,8,14,55091
57,58,1,8,15,23994
57,58,1,8,16,39707
57,58,1,8,17,59479
57,58,1,8,18,46480
57,58,1,8,19,12364
57,58,1,8,20,15598
57,58,1,9,1,70495
57,58,1,9,2,35614
57,58,1,9,3,33671
57,58,1,9,4,53018
57,58,1,9,5,53082
57,58,1,9,6,64958
57,58,1,9,7,6012
57,58,1,9,8,14157
57,58,1,9,9,22359
57,58,1,9,10,27498
57,58,1,9,11,17101
57,58,1,9,12,24139
57,58,1,9,13,71327
57,58,1,9,14,64209
57,58,1,9,15,29547
57,58,1,9,16,55841
57,58,1,9,17,77146
57,58,1,9,18,51523
57,58,1,9,19,12014
57,58,1,9,20,16175
57,58,1,10,1,81163
57,58,1,10,2,40814
57,58,1,10,3,35339
57,58,1,10,4,59712
57,58,1,10,5,56581
57,58,1,10,6,67666
57,58,1,10,7,1575
57,58,1,10,8,11101
57,58,1,10,9,21167
57,58,1,10,10,24920
57,58,1,10,11,17130
57,58,1,10,12,26824
57,58,1,10,13,92341
57,58,1,10,14,69113
57,58,1,10,15,27963
57,58,1,10,16,64202
57,58,1,10,17,89429
57,58,1,10,18,54904
57,58,1,10,19,7531
57,58,1,10,20,14965
57,58,2,1,1,3694
57,58,2,1,2,3268
57,58,2,1,3,2807
57,58,2,1,4,2979
57,58,2,1,5,3089
57,58,2,1,6,3389
57,58,2,1,7,3017
57,58,2,1,8,2959
57,58,2,1,9,3073
57,58,2,1,10,3102
57,58,2,1,11,3161
57,58,2,1,12,2706
57,58,2,1,13,3232
57,58,2,1,14,3330
57,58,2,1,15,2891
57,58,2,1,16,3033
57,58,2,1,17,2917
57,58,2,1,18,3407
57,58,2,1,19,2902
57,58,2,1,20,3099
57,58,2,2,1,5966
57,58,2,2,2,4413
57,58,2,2,3,5133
57,58,2,2,4,5450
57,58,2,2,5,4757
57,58,2,2,6,5970
57,58,2,2,7,4008
57,58,2,2,8,4357
57,58,2,2,9,4816
57,58,2,2,10,4089
57,58,2,2,11,4764
57,58,2,2,12,4107
57,58,2,2,13,6285
57,58,2,2,14,5399
57,58,2,2,15,4578
57,58,2,2,16,5192
57,58,2,2,17,5999
57,58,2,2,18,5261
57,58,2,2,19,4178
57,58,2,2,20,3677
57,58,2,3,1,8045
57,58,2,3,2,6929
57,58,2,3,3,7192
57,58,2,3,4,8245
57,58,2,3,5,8940
57,58,2,3,6,9886
57,58,2,3,7,5018
57,58,2,3,8,6617
57,58,2,3,9,6107
57,58,2,3,10,7147
57,58,2,3,11,6423
57,58,2,3,12,6380
57,58,2,3,13,10296
57,58,2,3,14,9445
57,58,2,3,15,6004
57,58,2,3,16,8610
57,58,2,3,17,10442
57,58,2,3,18,7875
57,58,2,3,19,5918
57,58,2,3,20,6642
57,58,2,4,1,13609
57,58,2,4,2,10704
57,58,2,4,3,9174
57,58,2,4,4,11596
57,58,2,4,5,11960
57,58,2,4,6,12208
57,58,2,4,7,6437
57,58,2,4,8,7097
57,58,2,4,9,7967
57,58,2,4,10,9003
57,58,2,4,11,6939
57,58,2,4,12,7454
57,58,2,4,13,12852
57,58,2,4,14,12770
57,58,2,4,15,8704
57,58,2,4,16,10910
57,58,2,4,17,13877
57,58,2,4,18,11253
57,58,2,4,19,7089
57,58,2,4,20,7447
57,58,2,5,1,20447
57,58,2,5,2,14420
57,58,2,5,3,12596
57,58,2,5,4,17019
57,58,2,5,5,14365
57,58,2,5,6,20519
57,58,2,5,7,7756
57,58,2,5,8,8230
57,58,2,5,9,11192
57,58,2,5,10,12432
57,58,2,5,11,9499
57,58,2,5,12,10646
57,58,2,5,13,22072
57,58,2,5,14,19859
57,58,2,5,15,10754
57,58,2,5,16,17802
57,58,2,5,17,20868
57,58,2,5,18,16614
57,58,2,5,19,9231
57,58,2,5,20,9057
57,58,2,6,1,25087
57,58,2,6,2,14985
57,58,2,6,3,15302
57,58,2,6,4,21267
57,58,2,6,5,18843
57,58,2,6,6,21889
57,58,2,6,7,6491
57,58,2,6,8,7639
57,58,2,6,9,11038
57,58,2,6,10,13147
57,58,2,6,11,10935
57,58,2,6,12,12094
57,58,2,6,13,23681
57,58,2,6,14,21585
57,58,2,6,15,13504
57,58,2,6,16,19445
57,58,2,6,17,23294
57,58,2,6,18,17818
57,58,2,6,19,8183
57,58,2,6,20,9746
57,58,2,7,1,28229
57,58,2,7,2,19064
57,58,2,7,3,17507
57,58,2,7,4,24706
57,58,2,7,5,21309
57,58,2,7,6,29661
57,58,2,7,7,7272
57,58,2,7,8,9777
57,58,2,7,9,13885
57,58,2,7,10,14557
57,58,2,7,11,11980
57,58,2,7,12,13487
57,58,2,7,13,30066
57,58,2,7,14,28044
57,58,2,7,15,12613
57,58,2,7,16,23804
57,58,2,7,17,32263
57,58,2,7,18,21365
57,58,2,7,19,8828
57,58,2,7,20,10540
57,58,2,8,1,34713
57,58,2,8,2,21441
57,58,2,8,3,15499
57,58,2,8,4,28210
57,58,2,8,5,23211
57,58,2,8,6,28934
57,58,2,8,7,4840
57,58,2,8,8,9076
57,58,2,8,9,12174
57,58,2,8,10,13836
57,58,2,8,11,12250
57,58,2,8,12,11882
57,58,2,8,13,30863
57,58,2,8,14,34922
57,58,2,8,15,14365
57,58,2,8,16,27618
57,58,2,8,17,33286
57,58,2,8,18,25523
57,58,2,8,19,6631
57,58,2,8,20,9657
57,58,2,9,1,41684
57,58,2,9,2,22163
57,58,2,9,3,20450
57,58,2,9,4,31501
57,58,2,9,5,27830
57,58,2,9,6,36495
57,58,2,9,7,3481
57,58,2,9,8,7468
57,58,2,9,9,12200
57,58,2,9,10,16867
57,58,2,9,11,12415
57,58,2,9,12,16175
57,58,2,9,13,40775
57,58,2,9,14,37384
57,58,2,9,15,15393
57,58,2,9,16,26612
57,58,2,9,17,40674
57,58,2,9,18,31697
57,58,2,9,19,6269
57,58,2,9,20,9234
57,58,2,10,1,45591
57,58,2,10,2,26876
57,58,2,10,3,22602
57,58,2,10,4,35328
57,58,2,10,5,34186
57,58,2,10,6,46705
57,58,2,10,7,864
57,58,2,10,8,6869
57,58,2,10,9,13784
57,58,2,10,10,16313
57,58,2,10,11,10337
57,58,2,10,12,14829
57,58,2,10,13,52257
57,58,2,10,14,41330
57,58,2,10,15,13841
57,58,2,10,16,35782
57,58,2,10,17,54206
57,58,2,10,18,34887
57,58,2,10,19,4707
57,58,2,10,20,9328
57,58,3,1,1,35702
57,58,3,1,2,32745
57,58,3,1,3,31420
57,58,3,1,4,29852
57,58,3,1,5,32655
57,58,3,1,6,33568
57,58,3,1,7,27060
57,58,3,1,8,25577
57,58,3,1,9,29994
57,58,3,1,10,30516
57,58,3,1,11,29182
57,58,3,1,12,31305
57,58,3,1,13,38095
57,58,3,1,14,32022
57,58,3,1,15,29454
57,58,3,1,16,31942
57,58,3,1,17,32515
57,58,3,1,18,29565
57,58,3,1,19,29602
57,58,3,1,20,29117
57,58,3,2,1,69706
57,58,3,2,2,70449
57,58,3,2,3,57075
57,58,3,2,4,74124
57,58,3,2,5,68672
57,58,3,2,6,72993
57,58,3,2,7,52559
57,58,3,2,8,50281
57,58,3,2,9,54852
57,58,3,2,10,58386
57,58,3,2,11,57142
57,58,3,2,12,61386
57,58,3,2,13,73186
57,58,3,2,14,69685
57,58,3,2,15,61763
57,58,3,2,16,65091
57,58,3,2,17,69871
57,58,3,2,18,72573
57,58,3,2,19,53250
57,58,3,2,20,53291
57,58,3,3,1,108448
57,58,3,3,2,86262
57,58,3,3,3,96081
57,58,3,3,4,93353
57,58,3,3,5,97925
57,58,3,3,6,104489
57,58,3,3,7,71857
57,58,3,3,8,75924
57,58,3,3,9,81354
57,58,3,3,10,88531
57,58,3,3,11,73000
57,58,3,3,12,90380
57,58,3,3,13,121207
57,58,3,3,14,114381
57,58,3,3,15,92209
57,58,3,3,16,96925
57,58,3,3,17,121004
57,58,3,3,18,93564
57,58,3,3,19,68986
57,58,3,3,20,64247
57,58,3,4,1,149027
57,58,3,4,2,107784
57,58,3,4,3,100085
57,58,3,4,4,146194
57,58,3,4,5,108474
57,58,3,4,6,157260
57,58,3,4,7,78833
57,58,3,4,8,84506
57,58,3,4,9,95313
57,58,3,4,10,113796
57,58,3,4,11,90076
57,58,3,4,12,103019
57,58,3,4,13,147840
57,58,3,4,14,150575
57,58,3,4,15,103779
57,58,3,4,16,117269
57,58,3,4,17,162745
57,58,3,4,18,124701
57,58,3,4,19,72156
57,58,3,4,20,86879
57,58,3,5,1,217190
57,58,3,5,2,148558
57,58,3,5,3,127980
57,58,3,5,4,201033
57,58,3,5,5,161337
57,58,3,5,6,182687
57,58,3,5,7,79684
57,58,3,5,8,94460
57,58,3,5,9,105386
57,58,3,5,10,109402
57,58,3,5,11,110882
57,58,3,5,12,124095
57,58,3,5,13,204281
57,58,3,5,14,184597
57,58,3,5,15,114200
57,58,3,5,16,174515
57,58,3,5,17,213068
57,58,3,5,18,174350
57,58,3,5,19,78322
57,58,3,5,20,87636
57,58,3,6,1,291274
57,58,3,6,2,169513
57,58,3,6,3,165616
57,58,3,6,4,236225
57,58,3,6,5,191510
57,58,3,6,6,259262
57,58,3,6,7,77913
57,58,3,6,8,104362
57,58,3,6,9,123341
57,58,3,6,10,132987
57,58,3,6,11,119103
57,58,3,6,12,135809
57,58,3,6,13,272891
57,58,3,6,14,274894
57,58,3,6,15,140174
57,58,3,6,16,212521
57,58,3,6,17,277919
57,58,3,6,18,192301
57,58,3,6,19,103576
57,58,3,6,20,100366
57,58,3,7,1,293893
57,58,3,7,2,186768
57,58,3,7,3,167896
57,58,3,7,4,236331
57,58,3,7,5,250129
57,58,3,7,6,239987
57,58,3,7,7,54999
57,58,3,7,8,98775
57,58,3,7,9,118813
57,58,3,7,10,153235
57,58,3,7,11,124297
57,58,3,7,12,141260
57,58,3,7,13,321885
57,58,3,7,14,280882
57,58,3,7,15,143292
57,58,3,7,16,237387
57,58,3,7,17,312461
57,58,3,7,18,222803
57,58,3,7,19,77032
57,58,3,7,20,112833
57,58,3,8,1,345389
57,58,3,8,2,215977
57,58,3,8,3,188841
57,58,3,8,4,296810
57,58,3,8,5,265018
57,58,3,8,6,313568
57,58,3,8,7,58120
57,58,3,8,8,90584
57,58,3,8,9,143005
57,58,3,8,10,162730
57,58,3,8,11,123029
57,58,3,8,12,145406
57,58,3,8,13,425132
57,58,3,8,14,318538
57,58,3,8,15,135251
57,58,3,8,16,333754
57,58,3,8,17,430370
57,58,3,8,18,260192
57,58,3,8,19,77715
57,58,3,8,20,103778
57,58,3,9,1,459906
57,58,3,9,2,234107
57,58,3,9,3,192573
57,58,3,9,4,352991
57,58,3,9,5,324330
57,58,3,9,6,422164
57,58,3,9,7,32210
57,58,3,9,8,74062
57,58,3,9,9,123720
57,58,3,9,10,153188
57,58,3,9,11,127635
57,58,3,9,12,154424
57,58,3,9,13,471826
57,58,3,9,14,469718
57,58,3,9,15,143742
57,58,3,9,16,378333
57,58,3,9,17,442688
57,58,3,9,18,329368
57,58,3,9,19,68890
57,58,3,9,20,99266
57,58,3,10,1,518106
57,58,3,10,2,290814
57,58,3,10,3,209467
57,58,3,10,4,412696
57,58,3,10,5,355340
57,58,3,10,6,457360
57,58,3,10,7,9849
57,58,3,10,8,73239
57,58,3,10,9,134220
57,58,3,10,10,152487
57,58,3,10,11,131314
57,58,3,10,12,159923
57,58,3,10,13,561620
57,58,3,10,14,413050
57,58,3,10,15,166571
57,58,3,10,16,377276
57,58,3,10,17,500713
57,58,3,10,18,333356
57,58,3,10,19,50764
57,58,3,10,20,89127
57,58,4,1,1,2587
57,58,4,1,2,2071
57,58,4,1,3,2422
57,58,4,1,4,2390
57,58,4,1,5,2631
57,58,4,1,6,2471
57,58,4,1,7,2116
57,58,4,1,8,2154
57,58,4,1,9,2553
57,58,4,1,10,1965
57,58,4,1,11,2176
57,58,4,1,12,1999
57,58,4,1,13,2386
57,58,4,1,14,2445
57,58,4,1,15,2395
57,58,4,1,16,2520
57,58,4,1,17,2350
57,58,4,1,18,2340
57,58,4,1,19,2293
57,58,4,1,20,1873
57,58,4,2,1,5379
57,58,4,2,2,4736
57,58,4,2,3,4321
57,58,4,2,4,5274
57,58,4,2,5,4175
57,58,4,2,6,5818
57,58,4,2,7,3775
57,58,4,2,8,4106
57,58,4,2,9,4054
57,58,4,2,10,3556
57,58,4,2,11,4248
57,58,4,2,12,4071
57,58,4,2,13,5047
57,58,4,2,14,5105
57,58,4,2,15,4293
57,58,4,2,16,4878
57,58,4,2,17,5756
57,58,4,2,18,4408
57,58,4,2,19,3635
57,58,4,2,20,4209
57,58,4,3,1,6850
57,58,4,3,2,6662
57,58,4,3,3,6080
57,58,4,3,4,7530
57,58,4,3,5,6581
57,58,4,3,6,7371
57,58,4,3,7,4797
57,58,4,3,8,4734
57,58,4,3,9,5972
57,58,4,3,10,5476
57,58,4,3,11,5810
57,58,4,3,12,5498
57,58,4,3,13,9167
57,58,4,3,14,7856
57,58,4,3,15,6345
57,58,4,3,16,8069
57,58,4,3,17,8495
57,58,4,3,18,7300
57,58,4,3,19,4974
57,58,4,3,20,4891
57,58,4,4,1,11990
57,58,4,4,2,9279
57,58,4,4,3,10061
57,58,4,4,4,12454
57,58,4,4,5,10088
57,58,4,4,6,14038
57,58,4,4,7,6116
57,58,4,4,8,6564
57,58,4,4,9,8699
57,58,4,4,10,8349
57,58,4,4,11,7702
57,58,4,4,12,8344
57,58,4,4,13,14778
57,58,4,4,14,13777
57,58,4,4,15,8196
57,58,4,4,16,10570
57,58,4,4,17,12088
57,58,4,4,18,10945
57,58,4,4,19,6702
57,58,4,4,20,7328
57,58,4,5,1,16760
57,58,4,5,2,10830
57,58,4,5,3,11030
57,58,4,5,4,11168
57,58,4,5,5,12935
57,58,4,5,6,14174
57,58,4,5,7,5893
57,58,4,5,8,7190
57,58,4,5,9,7843
57,58,4,5,10,9648
57,58,4,5,11,7435
57,58,4,5,12,8118
57,58,4,5,13,17578
57,58,4,5,14,15298
57,58,4,5,15,9664
57,58,4,5,16,13201
57,58,4,5,17,16957
57,58,4,5,18,12540
57,58,4,5,19,5858
57,58,4,5,20,7081
57,58,4,6,1,18113
57,58,4,6,2,14331
57,58,4,6,3,11444
57,58,4,6,4,16998
57,58,4,6,5,14803
57,58,4,6,6,18849
57,58,4,6,7,5638
57,58,4,6,8,7579
57,58,4,6,9,10411
57,58,4,6,10,10913
57,58,4,6,11,9557
57,58,4,6,12,10473
57,58,4,6,13,20173
57,58,4,6,14,18005
57,58,4,6,15,9569
57,58,4,6,16,15740
57,58,4,6,17,19879
57,58,4,6,18,17098
57,58,4,6,19,7774
57,58,4,6,20,7986
57,58,4,7,1,23359
57,58,4,7,2,14627
57,58,4,7,3,12190
57,58,4,7,4,18603
57,58,4,7,5,17635
57,58,4,7,6,20788
57,58,4,7,7,4420
57,58,4,7,8,7628
57,58,4,7,9,10710
57,58,4,7,10,12709
57,58,4,7,11,9958
57,58,4,7,12,10676
57,58,4,7,13,28873
57,58,4,7,14,25556
57,58,4,7,15,10660
57,58,4,7,16,19548
57,58,4,7,17,27269
57,58,4,7,18,16945
57,58,4,7,19,7166
57,58,4,7,20,8684
57,58,4,8,1,28458
57,58,4,8,2,16998
57,58,4,8,3,13969
57,58,4,8,4,22204
57,58,4,8,5,22108
57,58,4,8,6,24262
57,58,4,8,7,4116
57,58,4,8,8,8141
57,58,4,8,9,10304
57,58,4,8,10,11662
57,58,4,8,11,9931
57,58,4,8,12,11396
57,58,4,8,13,30631
57,58,4,8,14,30202
57,58,4,8,15,11786
57,58,4,8,16,23528
57,58,4,8,17,31511
57,58,4,8,18,18361
57,58,4,8,19,7031
57,58,4,8,20,9048
57,58,4,9,1,31915
57,58,4,9,2,17982
57,58,4,9,3,14857
57,58,4,9,4,26099
57,58,4,9,5,25822
57,58,4,9,6,30920
57,58,4,9,7,2768
57,58,4,9,8,6394
57,58,4,9,9,10482
57,58,4,9,10,12163
57,58,4,9,11,10070
57,58,4,9,12,11890
57,58,4,9,13,36413
57,58,4,9,14,30448
57,58,4,9,15,13693
57,58,4,9,16,24312
57,58,4,9,17,35091
57,58,4,9,18,22186
57,58,4,9,19,5335
57,58,4,9,20,7303
57,58,4,10,1,45782
57,58,4,10,2,18521
57,58,4,10,3,15498
57,58,4,10,4,34232
57,58,4,10,5,23447
57,58,4,10,6,35779
57,58,4,10,7,755
57,58,4,10,8,4742
57,58,4,10,9,10124
57,58,4,10,10,13549
57,58,4,10,11,9271
57,58,4,10,12,13415
57,58,4,10,13,48895
57,58,4,10,14,38065
57,58,4,10,15,14100
57,58,4,10,16,31569
57,58,4,10,17,36781
57,58,4,10,18,29531
57,58,4,10,19,3910
57,58,4,10,20,7579
58,59,1,1,1,378
58,59,1,1,2,357
58,59,1,1,3,287
58,59,1,1,4,299
58,59,1,1,5,318
58,59,1,1,6,340
58,59,1,1,7,302
58,59,1,1,8,265
58,59,1,1,9,347
58,59,1,1,10,303
58,59,1,1,11,327
58,59,1,1,12,346
58,59,1,1,13,423
58,59,1,1,14,299
58,59,1,1,15,336
58,59,1,1,16,368
58,59,1,1,17,354
58,59,1,1,18,282
58,59,1,1,19,341
58,59,1,1,20,276
58,59,1,2,1,696
58,59,1,2,2,816
58,59,1,2,3,635
58,59,1,2,4,903
58,59,1,2,5,718
58,59,1,2,6,847
58,59,1,2,7,578
58,59,1,2,8,587
58,59,1,2,9,693
58,59,1,2,10,626
58,59,1,2,11,639
58,59,1,2,12,725
58,59,1,2,13,1029
58,59,1,2,14,840
58,59,1,2,15,610
58,59,1,2,16,772
58,59,1,2,17,750
58,59,1,2,18,812
58,59,1,2,19,521
58,59,1,2,20,558
58,59,1,3,1,1278
58,59,1,3,2,1072
58,59,1,3,3,981
58,59,1,3,4,998
58,59,1,3,5,1053
58,59,1,3,6,918
58,59,1,3,7,568
58,59,1,3,8,715
58,59,1,3,9,706
58,59,1,3,10,787
58,59,1,3,11,750
58,59,1,3,12,920
58,59,1,3,13,1309
58,59,1,3,14,1141
58,59,1,3,15,860
58,59,1,3,16,884
58,59,1,3,17,1316
58,59,1,3,18,979
58,59,1,3,19,775
58,59,1,3,20,613
58,59,1,4,1,1842
58,59,1,4,2,1331
58,59,1,4,3,1198
58,59,1,4,4,1640
58,59,1,4,5,1600
58,59,1,4,6,1436
58,59,1,4,7,733
58,59,1,4,8,835
58,59,1,4,9,1208
58,59,1,4,10,1037
58,59,1,4,11,1201
58,59,1,4,12,1291
58,59,1,4,13,2162
58,59,1,4,14,1965
58,59,1,4,15,1217
58,59,1,4,16,1439
58,59,1,4,17,1735
58,59,1,4,18,1568
58,59,1,4,19,1044
58,59,1,4,20,1139
58,59,1,5,1,2248
58,59,1,5,2,1857
58,59,1,5,3,1255
58,59,1,5,4,2115
58,59,1,5,5,1678
58,59,1,5,6,2094
58,59,1,5,7,843
58,59,1,5,8,1202
58,59,1,5,9,1445
58,59,1,5,10,1106
58,59,1,5,11,1087
58,59,1,5,12,1520
58,59,1,5,13,2291
58,59,1,5,14,2329
58,59,1,5,15,1447
58,59,1,5,16,1919
58,59,1,5,17,2333
58,59,1,5,18,2147
58,59,1,5,19,1112
58,59,1,5,20,968
58,59,1,6,1,3325
58,59,1,6,2,1869
58,59,1,6,3,1740
58,59,1,6,4,2581
58,59,1,6,5,2386
58,59,1,6,6,2729
58,59,1,6,7,946
58,59,1,6,8,1035
58,59,1,6,9,1460
58,59,1,6,10,1592
58,59,1,6,11,1347
58,59,1,6,12,1245
58,59,1,6,13,2539
58,59,1,6,14,2495
58,59,1,6,15,1523
58,59,1,6,16,2329
58,59,1,6,17,2795
58,59,1,6,18,2114
58,59,1,6,19,942
58,59,1,6,20,1168
58,59,1,7,1,3379
58,59,1,7,2,1941
58,59,1,7,3,2001
58,59,1,7,4,3453
58,59,1,7,5,2340
58,59,1,7,6,3416
58,59,1,7,7,777
58,59,1,7,8,1233
58,59,1,7,9,1257
58,59,1,7,10,1781
58,59,1,7,11,1214
58,59,1,7,12,1426
58,59,1,7,13,4441
58,59,1,7,14,4089
58,59,1,7,15,1688
58,59,1,7,16,2566
